,country,distance,plane_transport,content,amount,S1,S2,S3,alarm
2109,Russia,3230.2701541363235,1,wood,42.848159647241566,1,0,1,0
2110,Russia,3329.612533252432,1,tiles,43.222500658007895,0,0,1,1
2111,Russia,1309.6841195432958,1,tiles,27.456038116401295,0,0,1,0
2112,Russia,1655.8258809842837,0,tiles,35.13287633916038,0,1,1,0
2113,France,545.7688525453749,1,wood,7.372131903982603,1,0,0,0
2114,China,5698.293705496943,1,tiles,7.13889354875606,0,0,1,0
2115,Russia,3393.347674966075,1,wood,44.849904543278996,1,0,1,0
2116,China,5214.5141165824625,1,electrical,3.2489139688730013,0,0,0,0
2117,Russia,1655.8258809842837,0,wood,13.322288531135616,0,0,1,1
2118,France,319.6989376015992,0,wood,43.548317234242575,0,0,0,0
2119,Russia,3230.2701541363235,1,wood,20.02874509698234,0,0,1,0
2120,France,545.7688525453749,1,wood,11.764799986680014,1,0,0,1
2121,France,632.7606025642748,0,wood,1.6826727756126096,0,0,0,0
2122,France,179.86194676153042,1,electrical,16.495513760574035,0,0,1,0
2123,Russia,3244.9694671188086,0,wood,39.873808996228696,0,1,1,0
2124,Russia,1395.7009506850163,1,wood,5.474835854585056,1,0,0,1
2125,China,5613.055991493615,0,tiles,16.393756772847546,0,0,0,0
2126,Russia,1655.8258809842837,0,electrical,13.382313248529421,0,0,0,0
2127,France,577.6060779866149,1,tiles,41.43274314928306,0,0,0,0
2128,China,5806.745348727089,1,electrical,28.726842600302263,0,0,0,0
2129,China,5871.276335819262,1,electrical,1.9471183687519928,0,0,1,1
2130,France,319.6989376015992,0,tiles,21.341569483681216,0,1,1,0
2131,China,5806.745348727089,1,electrical,39.03800720133151,1,0,1,0
2132,China,5214.5141165824625,0,wood,6.074905276140555,0,1,1,1
2133,France,348.1008185907204,1,tiles,23.374640718211452,1,0,1,1
2134,France,451.4114555404259,1,electrical,27.273303192860237,1,0,0,1
2135,France,515.3718091999796,1,tiles,25.562257000599185,0,0,1,1
2136,China,5527.314526302195,1,electrical,16.28194175935441,1,0,1,0
2137,Russia,3230.2701541363235,1,tiles,14.196841227382238,1,0,1,1
2138,Russia,1655.8258809842837,1,tiles,42.84970608349039,0,0,1,0
2139,France,545.7688525453749,0,wood,39.974934473368876,0,0,1,0
2140,France,348.1008185907204,1,electrical,41.64827982533966,1,0,1,1
2141,Russia,3329.612533252432,0,tiles,39.73093072412365,0,1,1,0
2142,China,5214.5141165824625,1,wood,19.23544477212136,1,0,1,0
2143,Russia,1558.7508968735642,1,tiles,14.876335391788139,1,0,1,0
2144,China,5072.243582945506,0,tiles,15.668767445709474,0,0,1,1
2145,Russia,3230.2701541363235,0,electrical,23.677730808670464,0,1,1,0
2146,Russia,3244.9694671188086,0,wood,48.13123933191968,0,0,1,1
2147,China,5149.852621445619,1,electrical,38.802085515099975,1,0,0,1
2148,France,406.41363707746166,0,electrical,33.221010319966254,0,0,0,0
2149,Russia,1309.6841195432958,0,wood,30.33045584652594,0,0,1,0
2150,China,5039.643002522832,0,tiles,34.98774226568122,0,0,1,1
2151,China,5806.745348727089,0,tiles,14.916766537707955,0,1,0,1
2152,Russia,1558.7508968735642,1,wood,20.223568714422804,0,0,1,0
2153,Russia,3230.2701541363235,0,tiles,46.29179920328865,0,1,0,0
2154,France,632.7606025642748,0,electrical,8.787745471323964,0,0,1,1
2155,China,5676.636569141746,0,tiles,29.879235563364237,0,1,0,0
2156,Russia,1715.1331252278073,1,wood,41.486986062552084,0,0,1,1
2157,Russia,1395.7009506850163,1,tiles,22.256999998955653,1,0,1,1
2158,Russia,3244.9694671188086,1,wood,26.84922321668548,1,0,1,1
2159,Russia,1558.7508968735642,1,tiles,21.5781681162652,1,0,1,1
2160,China,5527.314526302195,0,tiles,39.53932925937246,0,0,1,0
2161,France,451.4114555404259,0,wood,5.0970697296573455,0,0,1,0
2162,China,5806.745348727089,1,electrical,33.04559962171203,1,0,0,1
2163,China,5727.468214827519,0,tiles,17.514422491091146,0,0,1,1
2164,France,545.7688525453749,0,electrical,16.354445842419338,0,1,0,1
2165,France,451.4114555404259,1,tiles,25.025146830481813,1,0,0,0
2166,Russia,1459.0058930431073,0,wood,43.98072203653778,0,0,1,0
2167,Russia,3329.612533252432,0,tiles,37.18206978781833,0,0,1,0
2168,Russia,3244.9694671188086,1,tiles,7.492644557899461,1,0,1,0
2169,China,5727.468214827519,1,wood,21.557564284995316,0,0,1,1
2170,Russia,1558.7508968735642,0,wood,39.413811039267976,0,0,1,1
2171,France,632.7606025642748,0,wood,31.94280616787321,0,1,0,1
2172,China,5727.468214827519,1,electrical,10.063426552773326,1,0,0,1
2173,France,348.1008185907204,1,electrical,1.2406911485161247,1,0,1,1
2174,China,5806.745348727089,0,electrical,18.389205262312913,0,1,1,0
2175,Russia,3329.612533252432,1,electrical,41.18625624594633,1,0,1,0
2176,Russia,1558.7508968735642,0,tiles,44.054873446941244,0,1,1,0
2177,France,577.6060779866149,0,electrical,7.371934308706413,0,0,1,1
2178,Russia,1395.7009506850163,1,electrical,10.700897173952265,0,0,1,0
2179,China,5039.643002522832,1,electrical,14.22128900214186,1,0,1,1
2180,Russia,1585.3938077106507,1,wood,29.010639410579653,0,0,1,1
2181,Russia,1585.3938077106507,0,wood,15.803427504769456,0,0,1,0
2182,Russia,1558.7508968735642,1,electrical,38.69978640075987,0,0,1,0
2183,France,712.7933786572075,0,electrical,47.441374005658766,0,1,0,0
2184,China,5214.5141165824625,0,wood,48.22389172361132,0,1,0,1
2185,Russia,1655.8258809842837,1,wood,3.0790432091580966,1,0,1,0
2186,China,5676.636569141746,1,wood,34.23357347199596,1,0,0,1
2187,Russia,1302.7068457225841,1,wood,8.961571999183485,0,0,1,0
2188,Russia,1302.7068457225841,0,electrical,22.657317612410655,0,1,1,0
2189,China,5727.468214827519,1,wood,2.0435631163531705,1,0,0,0
2190,Russia,3244.9694671188086,1,wood,3.0519258058231347,0,0,0,0
2191,Russia,3244.9694671188086,1,wood,40.95070955414817,0,0,1,1
2192,France,179.86194676153042,0,tiles,18.819930939532867,0,0,0,0
2193,China,5613.055991493615,0,wood,37.976831687679734,0,0,1,0
2194,Russia,1558.7508968735642,1,wood,36.59289628947138,1,0,1,0
2195,France,179.86194676153042,0,tiles,8.768819748804,0,0,0,0
2196,Russia,1558.7508968735642,1,tiles,11.046930507790648,1,0,1,1
2197,China,5871.276335819262,1,wood,2.531727657410057,0,0,0,0
2198,China,5613.055991493615,1,tiles,36.829162121716564,0,0,1,0
2199,China,5676.636569141746,0,tiles,2.649084819466246,0,1,1,0
2200,France,179.86194676153042,1,tiles,49.80182172795,0,0,1,0
2201,Russia,1655.8258809842837,0,electrical,32.16681644403677,0,1,1,0
2202,Russia,1302.7068457225841,1,electrical,37.26809999219837,1,0,1,1
2203,China,5676.636569141746,0,electrical,44.84280202661209,0,0,0,0
2204,China,5072.243582945506,0,electrical,27.19544218356058,0,0,0,0
2205,France,577.6060779866149,1,wood,42.98374405532125,1,0,0,0
2206,France,348.1008185907204,0,wood,21.333910058870597,0,1,1,0
2207,China,5613.055991493615,0,wood,43.764901922227914,0,1,1,0
2208,Russia,3393.347674966075,0,wood,31.25920147683049,0,0,1,0
2209,France,632.7606025642748,0,wood,42.72807815595424,0,0,0,0
2210,France,577.6060779866149,1,electrical,20.06678036688969,0,0,1,0
2211,China,5039.643002522832,0,wood,11.247905285970829,0,0,1,0
2212,China,5727.468214827519,0,wood,38.047816676651735,0,0,1,0
2213,China,5072.243582945506,1,electrical,36.78526004922532,1,0,1,0
2214,Russia,1302.7068457225841,0,tiles,7.753868066046503,0,0,1,0
2215,Russia,1585.3938077106507,0,electrical,25.01838522566533,0,0,1,1
2216,China,5214.5141165824625,0,tiles,38.64895411294501,0,0,0,0
2217,Russia,1655.8258809842837,1,electrical,31.827407000552842,1,0,1,0
2218,China,5513.899770103283,1,wood,17.888749929160742,0,0,0,0
2219,Russia,1715.1331252278073,0,wood,14.63919423075839,0,0,1,1
2220,Russia,3329.612533252432,1,wood,16.96213821013881,1,0,1,1
2221,China,5214.5141165824625,1,electrical,14.559400504546508,1,0,0,0
2222,China,5613.055991493615,1,wood,7.603575794111116,1,0,0,0
2223,China,5149.852621445619,0,wood,18.64643367578806,0,1,0,1
2224,Russia,1302.7068457225841,1,electrical,4.9419014001701775,0,0,1,0
2225,Russia,3329.612533252432,0,tiles,8.54380978285479,0,0,1,1
2226,China,5676.636569141746,1,tiles,11.559282276770055,0,0,0,0
2227,Russia,1309.6841195432958,1,tiles,31.099687090388606,1,0,1,0
2228,France,319.6989376015992,1,electrical,34.639906238402176,0,0,1,0
2229,Russia,1395.7009506850163,0,electrical,42.229061520675266,0,0,1,0
2230,China,5871.276335819262,1,wood,46.09109076130701,1,0,1,1
2231,China,5613.055991493615,1,tiles,5.110290168652737,0,0,0,0
2232,Russia,1459.0058930431073,0,electrical,20.87456285078973,0,0,1,0
2233,China,5527.314526302195,0,tiles,16.211282110213194,0,0,0,0
2234,Russia,3329.612533252432,1,electrical,16.80107876739151,0,0,1,0
2235,Russia,1585.3938077106507,0,electrical,20.851905586054045,0,0,1,1
2236,France,348.1008185907204,1,wood,33.49069109050345,0,0,1,0
2237,France,319.6989376015992,0,electrical,29.057538267073358,0,1,0,0
2238,Russia,1459.0058930431073,1,electrical,30.364400969042595,0,0,1,0
2239,Russia,1459.0058930431073,0,wood,30.115086669555172,0,0,0,0
2240,France,319.6989376015992,1,wood,20.180755023508844,1,0,0,1
2241,France,208.08720160782917,0,tiles,6.757588561032864,0,1,1,0
2242,France,179.86194676153042,0,wood,42.78418792280743,0,0,0,0
2243,China,5727.468214827519,0,wood,39.89586545082632,0,1,1,0
2244,China,5072.243582945506,0,electrical,13.33382266728861,0,1,1,0
2245,China,5727.468214827519,0,tiles,19.092558194860946,0,0,0,0
2246,China,5214.5141165824625,1,wood,16.10971731926535,0,0,1,0
2247,China,5613.055991493615,0,electrical,17.149384731626437,0,1,0,1
2248,France,451.4114555404259,1,electrical,49.213899917670915,1,0,0,0
2249,China,5806.745348727089,0,tiles,3.011364184863979,0,1,0,1
2250,China,5871.276335819262,0,tiles,12.910303614053003,0,0,0,0
2251,France,545.7688525453749,1,wood,13.732231290351626,0,0,1,0
2252,China,5806.745348727089,1,wood,12.128483293966289,0,0,0,0
2253,China,5039.643002522832,1,tiles,25.766408660432926,0,0,0,0
2254,France,632.7606025642748,0,electrical,30.871362727638797,0,0,1,1
2255,France,545.7688525453749,1,electrical,11.380055186443853,1,0,1,1
2256,France,319.6989376015992,0,tiles,16.33656342882481,0,0,1,1
2257,China,5039.643002522832,1,wood,3.5119862274276725,0,0,0,0
2258,Russia,1395.7009506850163,1,electrical,43.968363420630666,0,0,1,0
2259,France,632.7606025642748,1,electrical,24.42824965162186,0,0,1,0
2260,China,5698.293705496943,1,tiles,36.735742422148085,0,0,0,0
2261,Russia,1459.0058930431073,1,tiles,30.439971216199556,1,0,0,0
2262,China,5613.055991493615,0,tiles,8.926073641501695,0,1,0,0
2263,China,5727.468214827519,0,tiles,47.0937006677367,0,0,1,0
2264,France,406.41363707746166,1,electrical,46.65801672512203,0,0,1,0
2265,France,179.86194676153042,0,wood,48.30143747385436,0,0,1,0
2266,Russia,1558.7508968735642,1,tiles,8.700875769621156,0,0,1,0
2267,Russia,1459.0058930431073,0,tiles,34.394206697443884,0,0,1,0
2268,Russia,1302.7068457225841,1,tiles,39.45040867405629,0,0,1,1
2269,Russia,1309.6841195432958,1,electrical,43.88444914658427,0,0,1,1
2270,China,5806.745348727089,1,electrical,3.7852276992531735,0,0,1,0
2271,China,5149.852621445619,1,wood,33.659412969900124,0,0,0,0
2272,Russia,1459.0058930431073,0,electrical,40.29015082831696,0,0,1,0
2273,China,5214.5141165824625,0,electrical,37.687608056529754,0,1,0,0
2274,Russia,1309.6841195432958,1,tiles,12.627725789851693,0,0,1,1
2275,Russia,1459.0058930431073,0,tiles,4.205148241292887,0,0,1,0
2276,China,5149.852621445619,0,electrical,7.224082264692062,0,1,0,1
2277,China,5871.276335819262,1,tiles,47.46141627126611,1,0,0,0
2278,China,5214.5141165824625,0,electrical,43.34511642710588,0,0,0,0
2279,France,139.4848867958015,1,electrical,27.941391416774653,0,0,0,0
2280,France,348.1008185907204,1,electrical,1.6493358811070915,0,0,1,0
2281,Russia,1302.7068457225841,1,tiles,28.402910381554577,1,0,1,0
2282,Russia,1395.7009506850163,1,wood,47.86254317954475,0,0,1,1
2283,France,451.4114555404259,0,wood,38.981083541299924,0,1,0,0
2284,Russia,3244.9694671188086,1,electrical,17.175272718986886,0,0,1,1
2285,Russia,1302.7068457225841,1,tiles,7.214818414397514,0,0,1,1
2286,Russia,1715.1331252278073,0,wood,17.74407069487883,0,0,1,1
2287,China,5806.745348727089,0,electrical,43.642762239513,0,1,0,1
2288,France,208.08720160782917,0,wood,2.742869446869821,0,0,0,0
2289,France,632.7606025642748,0,electrical,24.712491562194245,0,1,0,1
2290,France,515.3718091999796,0,wood,11.30736404840196,0,0,0,0
2291,China,5149.852621445619,0,tiles,43.23998131798384,0,1,0,1
2292,France,515.3718091999796,0,tiles,21.117871397467724,0,0,1,1
2293,Russia,1715.1331252278073,1,tiles,47.11270249362672,1,0,1,0
2294,China,5676.636569141746,0,wood,40.70055721844052,0,1,0,0
2295,China,5806.745348727089,1,wood,18.831727665055276,1,0,0,1
2296,China,5698.293705496943,0,wood,48.394909678659666,0,0,0,0
2297,France,139.4848867958015,1,tiles,31.24811314433074,1,0,1,0
2298,Russia,1395.7009506850163,1,tiles,16.650648391294446,0,0,1,1
2299,China,5214.5141165824625,0,tiles,13.549647770841354,0,0,1,1
2300,China,5676.636569141746,1,tiles,2.134282910888592,1,0,0,0
2301,China,5527.314526302195,1,electrical,48.75984846735607,1,0,0,1
2302,China,5513.899770103283,1,tiles,27.645836604916468,0,0,0,0
2303,France,348.1008185907204,0,tiles,40.0530431103106,0,1,1,0
2304,China,5214.5141165824625,1,tiles,27.031343300471736,1,0,0,0
2305,Russia,1655.8258809842837,1,tiles,9.947746151085651,0,0,1,0
2306,France,348.1008185907204,0,tiles,15.333811178122474,0,0,0,0
2307,Russia,1302.7068457225841,0,electrical,21.47525121971249,0,0,0,0
2308,China,5727.468214827519,0,electrical,15.000304624842467,0,1,1,0
2309,Russia,1558.7508968735642,1,wood,19.96317908897484,0,0,1,1
2310,China,5698.293705496943,0,electrical,39.00076283071449,0,0,0,0
2311,Russia,1715.1331252278073,0,electrical,26.24630924574517,0,1,1,1
2312,France,208.08720160782917,0,electrical,13.930636725900836,0,1,0,1
2313,Russia,1558.7508968735642,0,electrical,42.964048007699446,0,1,1,0
2314,France,451.4114555404259,0,electrical,11.773936406037997,0,1,1,1
2315,Russia,3244.9694671188086,0,tiles,42.454095305008764,0,1,1,1
2316,France,577.6060779866149,1,electrical,13.890376740772444,0,0,0,0
2317,France,208.08720160782917,0,tiles,11.571401450116184,0,1,1,0
2318,Russia,1302.7068457225841,1,electrical,24.704126651394823,1,0,1,0
2319,France,577.6060779866149,0,electrical,7.075872600319046,0,0,0,0
2320,France,348.1008185907204,0,tiles,20.521701419975244,0,0,0,0
2321,France,577.6060779866149,0,tiles,35.84018339271243,0,1,1,1
2322,France,451.4114555404259,1,electrical,37.97833670849497,1,0,1,0
2323,Russia,3244.9694671188086,1,electrical,36.36733449917683,1,0,1,0
2324,Russia,3329.612533252432,1,tiles,21.92630583621407,1,0,1,0
2325,Russia,1558.7508968735642,1,electrical,16.330305127140612,1,0,1,1
2326,Russia,1558.7508968735642,0,wood,46.412467009386845,0,0,1,1
2327,France,406.41363707746166,1,wood,3.958982066382083,1,0,0,1
2328,Russia,1309.6841195432958,0,electrical,9.168031954553717,0,0,0,0
2329,China,5527.314526302195,1,electrical,45.59059865487414,0,0,1,1
2330,France,577.6060779866149,0,electrical,33.153570059091344,0,1,1,0
2331,China,5072.243582945506,0,tiles,14.063226829006744,0,0,1,0
2332,China,5871.276335819262,1,wood,9.597202987054972,0,0,0,0
2333,China,5806.745348727089,1,tiles,16.666753104724467,0,0,0,0
2334,Russia,3230.2701541363235,1,electrical,36.90835039840528,1,0,1,0
2335,France,545.7688525453749,0,wood,11.390110519425264,0,1,1,0
2336,China,5072.243582945506,0,wood,22.515008178425624,0,0,0,0
2337,Russia,3244.9694671188086,0,electrical,30.93672341154814,0,1,1,1
2338,France,139.4848867958015,1,electrical,39.60775964937686,1,0,0,0
2339,China,5214.5141165824625,1,wood,3.2159982252609502,1,0,0,0
2340,France,406.41363707746166,1,electrical,27.266376317906538,1,0,0,0
2341,Russia,1655.8258809842837,1,tiles,18.636299187690245,1,0,1,1
2342,France,406.41363707746166,1,tiles,47.11925601886142,1,0,1,0
2343,China,5527.314526302195,1,wood,45.66794241099384,1,0,0,1
2344,China,5149.852621445619,0,tiles,33.68491427119195,0,1,0,0
2345,Russia,3230.2701541363235,0,tiles,16.519336190567145,0,0,1,1
2346,China,5527.314526302195,0,tiles,32.07717352455141,0,0,0,0
2347,Russia,1655.8258809842837,1,wood,13.535304345880052,0,0,1,1
2348,France,208.08720160782917,1,tiles,20.854355546059573,0,0,0,0
2349,Russia,1715.1331252278073,1,electrical,43.22755845385407,0,0,1,1
2350,Russia,1395.7009506850163,0,electrical,37.852847654077955,0,0,1,1
2351,China,5871.276335819262,0,tiles,32.298984242958326,0,1,0,0
2352,France,139.4848867958015,1,wood,13.205000992296206,1,0,1,1
2353,Russia,1302.7068457225841,1,wood,21.696866380508045,0,0,1,0
2354,Russia,1585.3938077106507,1,tiles,49.83799650088377,1,0,1,1
2355,China,5214.5141165824625,1,tiles,40.50743856913796,0,0,0,0
2356,Russia,1459.0058930431073,1,tiles,43.80887641202002,1,0,1,1
2357,China,5727.468214827519,0,wood,13.899646842232169,0,1,0,1
2358,Russia,3393.347674966075,0,electrical,20.510014590247703,0,0,1,0
2359,Russia,1558.7508968735642,0,tiles,26.36109042432248,0,1,1,0
2360,Russia,3393.347674966075,1,electrical,41.92644426845348,0,0,1,1
2361,Russia,1302.7068457225841,0,wood,31.716560775026068,0,0,1,0
2362,Russia,1395.7009506850163,1,tiles,44.98089847142219,1,0,1,0
2363,France,632.7606025642748,0,tiles,32.151066608367586,0,0,0,0
2364,Russia,1459.0058930431073,1,electrical,21.23415031333379,1,0,0,1
2365,Russia,1459.0058930431073,1,wood,35.194247818035535,0,0,1,1
2366,France,712.7933786572075,1,electrical,13.502723805222482,0,0,1,0
2367,France,319.6989376015992,1,tiles,12.747500513932813,0,0,0,0
2368,France,632.7606025642748,0,tiles,43.36570082682151,0,0,0,0
2369,France,348.1008185907204,0,electrical,35.16779449399403,0,1,1,1
2370,Russia,3230.2701541363235,0,electrical,30.607225474381075,0,1,0,0
2371,Russia,1558.7508968735642,1,tiles,49.68444988413142,0,0,0,0
2372,France,712.7933786572075,1,wood,6.274030551487045,0,0,1,0
2373,Russia,1395.7009506850163,1,electrical,3.000098550829156,1,0,1,0
2374,France,451.4114555404259,0,tiles,46.7437141317808,0,0,1,1
2375,China,5676.636569141746,1,electrical,36.49381655149378,0,0,0,0
2376,China,5527.314526302195,1,tiles,24.015410721545503,1,0,0,0
2377,Russia,1655.8258809842837,0,tiles,24.096921573235026,0,0,1,1
2378,Russia,1395.7009506850163,0,wood,44.39010669797948,0,0,1,1
2379,China,5527.314526302195,0,electrical,14.326042662049412,0,0,1,0
2380,China,5072.243582945506,0,electrical,4.645435403221097,0,1,0,0
2381,China,5727.468214827519,1,wood,43.551468149648855,1,0,0,0
2382,Russia,1655.8258809842837,0,wood,3.770580240499055,0,0,1,1
2383,China,5871.276335819262,1,wood,44.62762529313169,1,0,0,1
2384,France,451.4114555404259,1,electrical,37.65142468968596,1,0,1,0
2385,China,5149.852621445619,1,electrical,40.424911970694005,0,0,0,0
2386,France,545.7688525453749,1,tiles,34.15019302696827,1,0,1,1
2387,France,632.7606025642748,0,wood,39.51099041494376,0,0,1,1
2388,China,5039.643002522832,1,wood,3.479975622938334,1,0,1,1
2389,China,5727.468214827519,0,electrical,17.41815529280625,0,0,0,0
2390,China,5871.276335819262,1,electrical,27.93175792334958,0,0,0,0
2391,Russia,1558.7508968735642,0,tiles,7.758578877010824,0,1,1,1
2392,France,632.7606025642748,0,electrical,9.064749748028298,0,0,1,0
2393,France,179.86194676153042,0,wood,19.632051292415454,0,0,0,0
2394,France,208.08720160782917,1,wood,24.813979203646877,1,0,0,0
2395,China,5698.293705496943,0,wood,23.33319200868777,0,0,1,1
2396,China,5698.293705496943,0,tiles,31.91834184640641,0,0,1,1
2397,China,5513.899770103283,0,electrical,33.3034964358323,0,1,0,0
2398,Russia,1715.1331252278073,1,electrical,19.74298819008781,1,0,1,0
2399,China,5513.899770103283,1,tiles,26.213509387311788,1,0,0,0
2400,France,577.6060779866149,1,wood,45.308208839611666,1,0,0,0
2401,France,348.1008185907204,0,electrical,28.76949254685078,0,1,1,0
