,country,plane_transport,content,weight,S1,S2,S3,alarm
2744,Russia,0,electrical,55.82814405087618,0,0,0,0
2745,China,1,tiles,61.29641292909592,0,0,0,0
2746,France,0,banana,64.33170105877232,0,0,1,0
2747,Russia,0,tiles,33.575562417614194,0,0,1,1
2748,China,1,electrical,49.1714160001066,1,0,0,0
2749,China,0,banana,27.732367122311107,0,0,0,0
2750,China,1,banana,82.03326170409954,0,0,1,1
2751,France,0,tiles,22.21421294419107,0,0,1,0
2752,France,1,tiles,6.19156548356804,0,0,1,1
2753,France,1,wood,65.26997718451264,0,0,1,0
2754,France,0,tiles,45.73614733762378,0,1,1,1
2755,China,0,electrical,83.37548988643859,0,0,0,0
2756,Russia,0,tiles,53.2784361611301,0,1,0,1
2757,China,1,wood,14.022041803438757,1,0,0,0
2758,Russia,0,banana,68.49651325331865,0,1,1,0
2759,Russia,0,banana,68.74186447294034,0,1,1,1
2760,Russia,1,banana,96.82321620362313,1,0,1,1
2761,France,1,electrical,27.61095293771897,1,0,1,0
2762,Russia,0,electrical,2.0113236413604962,0,1,0,1
2763,China,1,tiles,37.19819979773935,1,0,0,1
2764,France,1,banana,69.92859553765376,1,0,0,0
2765,France,1,banana,73.45985334883028,0,0,1,1
2766,China,0,tiles,89.13899317521962,0,1,0,0
2767,China,0,electrical,94.73614533141043,0,1,0,0
2768,France,0,banana,32.95360321621664,0,0,1,0
2769,France,0,banana,21.579647173378845,0,0,1,1
2770,Russia,0,tiles,13.494253875232188,0,1,0,0
2771,Russia,1,banana,80.5623958343084,0,0,0,0
2772,France,0,tiles,81.55028355325138,0,1,1,0
2773,Russia,0,tiles,23.648652355395917,0,1,0,0
2774,France,1,wood,34.33615994888822,1,0,1,1
2775,China,1,wood,90.37378424016441,0,0,1,1
2776,Russia,0,banana,8.296904892999557,0,0,0,0
2777,France,1,wood,68.08576772405334,0,0,1,1
2778,Russia,0,tiles,20.34164759262026,0,0,1,1
2779,Russia,1,wood,36.92712083862504,0,0,1,0
2780,France,1,tiles,95.09234167044526,0,0,1,1
2781,China,1,wood,13.717650406191817,1,0,0,0
2782,China,1,tiles,15.450292834004365,1,0,0,0
2783,China,0,electrical,63.47392155385063,0,1,0,1
2784,China,1,wood,44.7537518348233,0,0,0,0
2785,France,0,electrical,54.60000819786842,0,1,1,1
2786,France,0,tiles,33.32987234406497,0,1,0,1
2787,Russia,0,electrical,32.269957927446114,0,1,1,1
2788,Russia,1,electrical,93.8808735850224,0,0,1,0
2789,China,0,tiles,91.83780455444153,0,1,0,0
2790,France,1,wood,18.247220543287014,0,0,1,0
2791,Russia,1,tiles,79.37093514499506,0,0,1,0
2792,China,0,banana,47.12111061636656,0,1,1,0
2793,France,0,electrical,56.270474029592535,0,1,0,1
2794,France,0,tiles,85.6106794000502,0,1,0,1
2795,France,1,banana,92.90713104347226,0,0,1,1
2796,China,1,wood,47.08648012632411,1,0,0,1
2797,France,1,tiles,43.14981287520763,0,0,0,0
2798,France,0,banana,73.7282329421173,0,1,1,1
2799,France,1,tiles,21.714111788633694,1,0,1,0
2800,Russia,0,banana,82.66790409442262,0,0,1,1
2801,China,0,wood,85.6309491507999,0,0,0,0
2802,Russia,1,banana,53.120755792139626,0,0,1,1
2803,France,0,banana,17.18575816427895,0,1,0,0
2804,Russia,0,wood,62.351633547839924,0,1,0,0
2805,China,0,tiles,20.352066268792647,0,0,1,0
2806,Russia,0,banana,42.82219849171705,0,0,0,0
2807,China,0,electrical,33.61576116359537,0,1,1,1
2808,Russia,0,electrical,52.16078182712442,0,0,0,0
2809,France,0,tiles,37.08654562113139,0,0,0,0
2810,China,0,banana,68.32500476920642,0,1,1,1
2811,Russia,0,tiles,47.75510620325103,0,1,1,0
2812,China,1,banana,77.36646422502115,1,0,0,0
2813,France,1,wood,56.74449130665163,0,0,1,1
2814,Russia,0,tiles,83.89312784491987,0,0,1,0
2815,China,0,electrical,5.358057472458566,0,0,0,0
2816,France,0,electrical,83.12769976665302,0,0,0,0
2817,France,1,banana,77.7777664651252,1,0,1,1
2818,China,1,electrical,60.45782966488805,1,0,1,1
2819,France,1,electrical,70.39375015510824,0,0,1,0
2820,Russia,1,banana,96.05830014205716,1,0,1,1
2821,France,1,banana,73.31046814403776,0,0,1,0
2822,China,0,electrical,78.27472569871645,0,0,0,0
2823,Russia,1,wood,62.63714054151362,0,0,1,0
2824,China,0,banana,21.67504459033812,0,0,0,0
2825,France,1,electrical,93.01477129944715,0,0,0,0
2826,China,1,electrical,69.82655104738336,0,0,0,0
2827,Russia,1,wood,95.18609369566775,0,0,1,0
2828,China,1,banana,40.36224428964476,0,0,0,0
2829,France,0,tiles,92.68022376823266,0,1,1,1
2830,China,0,electrical,68.21555254363203,0,0,1,0
2831,China,0,electrical,97.67123956516751,0,1,1,1
2832,China,1,electrical,2.615314124809265,0,0,0,0
2833,Russia,1,electrical,72.57171133092177,1,0,1,0
2834,China,1,wood,94.59815262780594,0,0,0,0
2835,China,1,electrical,85.56891828796674,0,0,1,0
2836,China,0,electrical,41.469416938090944,0,1,0,1
2837,Russia,1,tiles,73.82892238573055,0,0,0,0
2838,China,1,wood,41.73347147207729,0,0,0,0
2839,Russia,0,wood,91.17048367370244,0,1,1,1
2840,France,0,banana,57.0631403436794,0,0,1,0
2841,France,1,electrical,86.8142861162609,1,0,0,0
2842,China,0,banana,63.32973229962692,0,1,1,1
2843,Russia,1,electrical,57.14502961572634,1,0,1,1
2844,Russia,1,wood,93.26389877689859,0,0,1,1
2845,Russia,0,wood,59.73262888842956,0,0,1,1
2846,France,0,tiles,89.87801272468991,0,0,1,0
2847,China,0,tiles,45.27243557567067,0,0,1,0
2848,France,0,electrical,41.846467474913005,0,1,1,0
2849,France,0,electrical,79.66565711841852,0,1,0,1
2850,France,0,tiles,33.65072884424634,0,0,1,1
2851,Russia,1,tiles,40.49664146549446,1,0,1,0
2852,Russia,0,banana,20.085080385954214,0,0,0,0
2853,Russia,1,electrical,91.43613520278195,0,0,1,1
2854,China,0,electrical,0.8778415349175117,0,0,1,0
2855,Russia,0,banana,73.01938401842104,0,0,1,0
2856,China,0,electrical,14.153039348312857,0,1,0,0
2857,Russia,0,tiles,17.069138214823553,0,0,0,0
2858,China,1,wood,8.654021847926296,0,0,0,0
2859,France,1,banana,74.8073264148036,0,0,1,0
2860,China,1,tiles,5.858163305771913,0,0,0,0
2861,Russia,0,tiles,29.762046223475103,0,1,1,1
2862,Russia,1,electrical,51.34014907147881,0,0,0,0
2863,France,1,electrical,78.68266220838937,1,0,0,0
2864,China,1,wood,59.93971955627083,0,0,0,0
2865,China,0,wood,43.40681369624958,0,1,0,1
2866,France,1,electrical,89.14609243734138,0,0,1,0
2867,Russia,1,electrical,94.71543335463024,0,0,1,0
2868,Russia,1,wood,31.588724260281197,1,0,1,1
2869,France,1,banana,95.75009417119746,0,0,1,0
2870,France,1,tiles,74.84012738869184,1,0,1,1
2871,Russia,0,electrical,12.478719711070852,0,1,0,0
2872,Russia,1,tiles,54.64214480793773,1,0,1,1
2873,Russia,1,wood,21.446584984745808,1,0,0,0
2874,China,1,wood,97.50647011458138,1,0,0,1
2875,China,0,electrical,30.940768979060895,0,1,0,1
2876,China,1,banana,58.11341036515824,1,0,0,0
2877,France,1,banana,4.973598008733992,0,0,1,1
2878,China,1,banana,98.93765884331773,0,0,1,1
2879,China,0,electrical,43.38706586883697,0,0,0,0
2880,Russia,0,banana,80.66109950943726,0,0,0,0
2881,France,1,wood,24.684722256803415,0,0,1,1
2882,France,1,wood,41.06681180658276,0,0,1,0
2883,China,1,wood,65.77602043937023,1,0,1,0
2884,France,0,wood,73.35955350144502,0,0,1,0
2885,Russia,1,electrical,0.6679331941186417,1,0,0,1
2886,France,1,wood,50.251020671896065,0,0,0,0
2887,Russia,1,banana,33.90135015958337,1,0,1,1
2888,France,1,electrical,46.682368789583116,1,0,0,0
2889,China,0,electrical,32.98995895180866,0,1,0,1
2890,China,1,tiles,11.919518851292498,0,0,1,1
2891,China,1,electrical,11.420941429674391,0,0,0,0
2892,France,1,wood,59.88769429730295,0,0,0,0
2893,China,1,banana,13.909429826650166,0,0,0,0
2894,France,1,tiles,55.13474739600621,0,0,1,1
2895,Russia,1,wood,54.37173230623388,1,0,1,0
2896,China,0,electrical,3.3890441605775035,0,0,0,0
2897,France,1,banana,94.97696119818038,1,0,1,0
2898,France,1,wood,73.72314476988389,0,0,0,0
2899,Russia,0,banana,61.70421602214733,0,0,1,0
2900,France,0,electrical,76.87034929135814,0,1,1,0
2901,China,1,banana,49.36900423102174,1,0,1,1
2902,China,1,electrical,67.04603940049863,1,0,0,1
2903,Russia,1,banana,89.59318231449357,1,0,1,1
2904,China,0,banana,17.6053126055856,0,0,0,0
2905,China,0,banana,34.4901015241464,0,0,1,0
2906,France,1,banana,59.641523332537446,0,0,1,1
2907,Russia,1,banana,31.943677651062718,0,0,1,0
2908,Russia,1,banana,21.797673555595033,1,0,1,1
2909,France,0,wood,24.673853922419966,0,1,1,1
2910,China,1,wood,35.81650074161724,0,0,0,0
2911,Russia,0,tiles,8.286322254738343,0,0,0,0
2912,China,1,wood,14.755883031822082,0,0,0,0
2913,China,1,tiles,97.34001236031521,0,0,0,0
2914,France,0,electrical,85.66371958115703,0,0,1,0
2915,France,1,wood,58.6208121792697,0,0,1,1
2916,Russia,1,banana,60.24243426434377,0,0,1,1
2917,Russia,0,tiles,83.24767800003227,0,1,1,1
2918,France,1,tiles,33.7615232679601,0,0,0,0
2919,Russia,0,electrical,43.56014792372266,0,0,1,1
2920,China,1,electrical,59.21686550339892,0,0,1,1
2921,Russia,1,wood,6.214630414760858,1,0,0,0
2922,China,0,wood,78.14355827119172,0,0,1,1
2923,Russia,0,electrical,33.50723419010898,0,1,1,1
2924,China,0,banana,31.72260940446624,0,1,0,0
2925,Russia,0,wood,70.62589014837216,0,1,0,0
2926,China,0,tiles,32.20736502407344,0,1,1,1
2927,France,1,banana,88.87323433466385,0,0,1,0
2928,Russia,1,electrical,98.98910353149924,1,0,1,1
2929,France,1,banana,74.22794305572845,0,0,0,0
2930,Russia,0,tiles,56.624317045258834,0,1,1,1
2931,France,0,wood,25.4347847063491,0,0,0,0
2932,Russia,1,wood,52.14954719829276,1,0,1,0
2933,France,1,wood,72.03520956501194,1,0,0,0
2934,China,1,banana,77.23179923916082,0,0,1,1
2935,China,0,banana,97.12592488277978,0,0,1,1
2936,Russia,1,wood,99.4818101072377,0,0,1,0
2937,France,1,tiles,65.28730112295429,0,0,1,1
2938,France,0,wood,86.88438942884741,0,0,1,0
2939,China,0,electrical,15.405871209192357,0,1,0,0
2940,France,1,banana,86.59415545996796,1,0,1,1
2941,China,1,tiles,55.49315486828649,0,0,1,0
2942,France,0,electrical,2.046464188783814,0,1,0,0
2943,Russia,1,tiles,16.828514877436728,1,0,1,1
2944,France,0,wood,76.03726857995012,0,1,1,1
2945,France,0,wood,83.55186481082126,0,1,1,1
2946,Russia,1,tiles,48.56895928412843,0,0,1,0
2947,France,0,tiles,44.81610230762148,0,0,1,1
2948,China,0,tiles,70.50456331431695,0,0,1,0
2949,France,0,tiles,60.71790671652118,0,1,1,1
2950,China,0,wood,1.4765609171092153,0,1,1,1
2951,China,1,wood,45.718252890562525,0,0,1,0
2952,France,1,electrical,71.3618539017726,1,0,1,1
2953,China,1,tiles,38.92495188999644,0,0,1,1
2954,China,1,electrical,41.65270158852764,1,0,0,0
2955,France,0,wood,25.830823476901433,0,1,1,0
2956,Russia,1,tiles,47.544357130721316,1,0,0,1
2957,France,0,banana,8.293187837409455,0,1,0,0
2958,France,0,banana,94.54372625647125,0,1,1,1
2959,Russia,0,banana,41.653292776242466,0,1,1,1
2960,China,0,tiles,97.89177011741252,0,1,1,1
2961,Russia,1,banana,12.246546550886016,0,0,0,0
2962,China,0,banana,26.86969968362294,0,0,1,1
2963,China,0,wood,11.773375248419004,0,0,1,0
2964,France,1,wood,10.115338842257682,0,0,1,0
2965,China,1,banana,19.850520821769567,0,0,1,0
2966,China,1,tiles,64.79658884220044,0,0,1,0
2967,Russia,1,wood,56.618033026160084,0,0,1,0
2968,Russia,0,banana,20.336446894402137,0,1,1,1
2969,Russia,1,tiles,5.859476187764956,0,0,0,0
2970,France,1,banana,79.31276331473983,1,0,0,0
2971,Russia,0,banana,36.67858941039744,0,0,1,1
2972,Russia,1,tiles,98.75247868882298,0,0,0,0
2973,Russia,1,wood,82.94223125834495,1,0,1,0
2974,France,0,electrical,60.09984697863763,0,0,1,0
2975,France,0,tiles,70.65694819778119,0,1,1,0
2976,France,0,wood,55.956221539163096,0,0,1,0
2977,China,1,tiles,55.864892589095895,1,0,0,0
2978,China,0,tiles,20.30034249269135,0,0,0,0
2979,China,1,tiles,94.92086014330187,0,0,1,0
2980,Russia,1,tiles,50.79284868522744,1,0,1,1
2981,Russia,0,electrical,68.56680658562624,0,0,1,1
2982,Russia,0,banana,71.92794309733002,0,1,1,0
2983,Russia,1,tiles,91.63927485583385,1,0,1,1
2984,France,0,banana,15.344245138539181,0,1,0,0
2985,France,0,wood,4.229406803139524,0,0,0,0
2986,Russia,1,tiles,62.14699982941709,1,0,0,1
2987,Russia,1,wood,3.4309506063246675,0,0,0,0
2988,Russia,1,tiles,33.586553287299466,0,0,1,0
2989,France,1,banana,23.09829161812428,1,0,0,0
2990,France,0,wood,0.6730876817813258,0,1,0,0
2991,France,1,banana,16.911905942344497,0,0,1,0
2992,France,0,electrical,38.37860205671547,0,1,1,1
2993,China,1,electrical,80.02149750110522,1,0,0,0
2994,China,1,tiles,33.32370514266223,0,0,0,0
2995,China,1,tiles,37.89181297128253,0,0,0,0
2996,France,1,tiles,11.925753973606811,0,0,0,0
2997,China,0,tiles,42.69503918334521,0,1,0,0
2998,China,1,electrical,9.106163314670724,1,0,0,0
2999,France,1,tiles,14.237816266332615,1,0,0,0
3000,France,0,wood,88.3291874062628,0,1,0,0
3001,China,0,banana,10.419158035097642,0,1,0,1
3002,Russia,1,banana,11.748896967036092,0,0,1,1
3003,Russia,0,tiles,85.64548415683494,0,1,1,1
3004,China,1,wood,79.01241000924588,0,0,0,0
3005,France,0,tiles,29.541137575649813,0,1,0,0
3006,China,0,banana,86.76658225859025,0,0,1,0
3007,China,1,wood,20.684936318755977,1,0,1,0
3008,Russia,1,wood,7.73901657805256,1,0,0,1
3009,Russia,0,banana,49.1049219516882,0,0,1,1
3010,China,0,tiles,54.03116025076301,0,1,1,1
3011,France,1,wood,5.0015557104695185,0,0,0,0
3012,Russia,1,tiles,29.423039386477267,1,0,0,0
3013,China,0,wood,1.2614346651965147,0,1,0,1
3014,China,1,electrical,27.81189565770249,0,0,0,0
3015,France,1,tiles,7.86364876275173,1,0,1,1
3016,Russia,0,tiles,83.64558649196034,0,0,0,0
3017,China,1,banana,99.01402353283304,0,0,0,0
3018,France,1,banana,68.67467147348054,0,0,0,0
3019,Russia,0,electrical,54.57996827701026,0,1,1,1
3020,France,1,wood,74.18253942483234,0,0,1,1
3021,China,1,tiles,66.94797951305017,1,0,1,1
3022,France,0,wood,41.02512503523281,0,0,1,0
3023,Russia,0,tiles,51.56577818019775,0,0,1,0
3024,France,0,banana,82.62090514149588,0,0,1,0
3025,Russia,1,wood,8.935609763332453,1,0,0,1
3026,France,0,banana,71.46778389828046,0,0,0,0
3027,France,0,electrical,54.57749849082861,0,1,1,1
3028,China,1,electrical,18.762790011746024,1,0,0,0
3029,Russia,1,tiles,86.25294880356525,0,0,0,0
3030,China,0,electrical,50.88076881727665,0,1,0,0
3031,France,0,tiles,36.47942656178091,0,1,0,0
3032,France,1,banana,18.769634344500684,0,0,0,0
3033,France,1,wood,18.255880887797925,1,0,0,0
3034,China,1,wood,47.97354509088373,0,0,0,0
3035,Russia,1,electrical,27.914738218863334,0,0,1,0
3036,China,1,wood,73.68545365985419,1,0,0,0
3037,China,0,wood,81.06591319189131,0,1,0,1
3038,Russia,0,wood,84.64916123359748,0,0,1,0
3039,China,1,tiles,33.332354767263496,0,0,0,0
3040,China,0,tiles,28.873721986170906,0,0,0,0
3041,Russia,1,tiles,35.42529812075848,1,0,0,1
3042,Russia,0,wood,70.01865316403256,0,1,1,1
3043,France,1,wood,41.86764898273776,0,0,1,0
3044,France,1,electrical,65.09819700841737,0,0,0,0
3045,Russia,1,electrical,32.31924521483855,0,0,0,0
3046,Russia,1,banana,45.35907754378757,0,0,1,0
3047,China,1,banana,74.67478901019815,1,0,1,1
3048,France,0,banana,93.42077283439492,0,1,0,0
3049,Russia,1,wood,53.95360344189768,0,0,1,1
3050,France,0,tiles,85.71419497995201,0,1,1,1
3051,China,0,tiles,44.70946055632228,0,1,0,0
3052,China,1,wood,33.23530753399167,0,0,0,0
3053,Russia,1,electrical,28.156763756053948,0,0,1,0
3054,China,1,banana,4.866282903009722,0,0,0,0
3055,France,1,banana,98.097129213065,0,0,1,1
3056,France,1,electrical,61.75724507052715,0,0,0,0
3057,China,1,electrical,79.58574631291171,0,0,1,0
3058,France,1,electrical,57.55800966020676,1,0,0,0
3059,China,1,electrical,40.27711141952051,0,0,1,0
3060,Russia,0,wood,28.317821865178527,0,1,1,1
3061,Russia,1,electrical,91.84866493000534,1,0,0,0
3062,China,1,tiles,79.08180800550855,0,0,0,0
3063,China,0,tiles,96.33156820121528,0,1,0,1
3064,France,0,wood,27.447834067599718,0,1,0,1
3065,Russia,1,wood,83.88392142547607,1,0,1,1
3066,France,1,wood,67.7681663124067,1,0,1,1
3067,France,1,tiles,58.16904180747198,1,0,0,0
3068,Russia,0,electrical,65.15016505433495,0,1,0,0
3069,China,1,tiles,78.1281256665418,0,0,1,0
3070,China,0,tiles,84.83296668617362,0,0,1,1
3071,France,0,banana,67.10795382270994,0,1,1,1
3072,Russia,0,banana,42.42024998805516,0,0,1,0
3073,France,1,wood,69.72290859347169,0,0,0,0
3074,China,1,tiles,72.70735890363675,1,0,1,0
3075,Russia,1,electrical,14.6386549381053,0,0,0,0
3076,France,1,banana,52.509578577134654,0,0,1,1
3077,France,0,tiles,84.53707982227473,0,1,1,0
3078,France,0,banana,28.45810090286316,0,1,0,1
3079,France,1,tiles,47.36227021619606,0,0,1,0
3080,China,1,banana,20.362385200730593,1,0,0,1
3081,France,1,banana,69.92992412178003,1,0,1,0
3082,France,1,electrical,16.871730947246665,0,0,1,1
3083,France,1,electrical,74.9462436502469,1,0,0,0
3084,France,0,banana,6.449550408079096,0,0,0,0
3085,France,0,tiles,27.345008683830375,0,1,1,0
3086,China,1,wood,92.83211324309825,1,0,1,1
3087,China,1,tiles,72.64356760302057,0,0,1,1
3088,France,1,electrical,77.5249409367604,0,0,1,0
3089,Russia,0,wood,50.274817056417206,0,1,1,0
3090,France,0,electrical,17.426157190476854,0,1,0,1
3091,France,0,tiles,84.46324002733246,0,1,0,0
3092,China,1,electrical,96.11189884187795,0,0,1,0
3093,Russia,0,banana,68.88991584474441,0,0,1,0
3094,France,1,wood,83.2049410103412,1,0,0,1
3095,China,0,wood,69.09126284357066,0,0,1,0
3096,China,0,tiles,78.61940373520882,0,1,1,1
3097,France,1,tiles,67.81466797310789,1,0,1,1
3098,Russia,0,banana,31.900625846247543,0,0,0,0
3099,Russia,1,electrical,23.761034959150628,0,0,0,0
3100,Russia,1,electrical,62.52798577495562,0,0,0,0
3101,China,0,wood,23.088404633674596,0,1,0,0
3102,France,0,banana,70.1807831156103,0,1,1,1
3103,France,1,electrical,66.13630154261466,1,0,1,1
3104,China,0,banana,68.78887306678283,0,0,1,0
3105,China,0,wood,34.67809508039553,0,1,1,1
3106,China,0,banana,81.4086768196781,0,1,1,0
3107,China,1,wood,46.37785139853258,0,0,1,0
3108,Russia,1,wood,52.959070312842606,1,0,1,0
3109,France,1,wood,44.16897468029467,0,0,0,0
3110,China,1,wood,91.11478692511722,0,0,0,0
3111,France,0,tiles,87.8236634472199,0,0,1,1
3112,France,1,electrical,22.55964065443232,0,0,0,0
3113,Russia,0,electrical,64.52186228224022,0,1,0,0
3114,Russia,0,wood,19.70305274933677,0,1,0,0
3115,China,0,wood,14.293050268314378,0,1,0,0
3116,China,0,banana,80.6666344612898,0,1,0,1
3117,France,1,wood,7.826274777935504,0,0,1,0
3118,France,1,wood,6.7590808973161165,0,0,0,0
3119,China,1,tiles,93.0704317985191,0,0,1,1
3120,China,1,electrical,37.09128918463773,0,0,0,0
3121,China,1,tiles,96.26508061101713,1,0,1,0
3122,Russia,1,tiles,8.687864808152202,0,0,0,0
3123,China,0,tiles,65.9607089590856,0,0,0,0
3124,France,1,electrical,10.721590056872532,0,0,1,0
3125,France,1,electrical,48.805909592926774,1,0,1,1
3126,China,0,electrical,24.73467453483601,0,1,0,0
3127,France,1,electrical,23.34033323035435,1,0,0,1
3128,France,1,banana,66.11417053439654,0,0,0,0
3129,France,0,electrical,91.34417706702213,0,1,1,0
3130,France,0,tiles,91.7043476397921,0,1,1,1
3131,China,0,banana,26.514653733368053,0,1,1,1
3132,China,1,wood,81.933973832507,1,0,0,0
3133,Russia,1,tiles,98.27343120091582,1,0,1,0
3134,Russia,1,electrical,25.524078690066798,0,0,0,0
3135,China,1,tiles,46.55948773214037,0,0,1,1
3136,China,0,banana,51.737817585410006,0,1,1,0
3137,China,0,electrical,35.70774194457579,0,1,0,0
3138,China,1,wood,45.05122228584102,1,0,1,1
3139,Russia,0,electrical,24.256936665198648,0,0,0,0
3140,China,1,electrical,82.44291444588015,1,0,0,0
3141,China,1,wood,91.17010128399356,1,0,1,0
3142,France,0,tiles,94.40960109021147,0,1,1,1
3143,Russia,1,banana,57.25498999055061,0,0,1,1
3144,Russia,1,tiles,63.29633831543929,0,0,1,0
3145,Russia,1,tiles,48.330078201144275,0,0,0,0
3146,Russia,0,electrical,28.007737466450568,0,0,0,0
3147,China,0,wood,63.303421397329295,0,1,0,0
3148,China,0,wood,31.74165552371553,0,0,1,1
3149,China,1,tiles,73.30890738703724,1,0,1,1
3150,China,1,electrical,17.106499686110766,0,0,0,0
3151,France,1,wood,45.65483364874964,1,0,0,0
3152,France,0,tiles,43.74385508000339,0,1,0,0
3153,Russia,1,tiles,94.78017412912284,1,0,1,0
3154,France,1,wood,59.88769429730295,0,0,0,0
3155,Russia,0,tiles,25.79882648276358,0,1,1,0
3156,China,1,electrical,90.97890987354566,1,0,0,1
3157,France,0,banana,36.88641055600781,0,1,1,1
3158,Russia,1,electrical,93.78974759943316,1,0,1,0
3159,France,0,wood,38.94155806174776,0,0,1,0
3160,China,0,banana,85.25942787367231,0,1,1,1
3161,France,0,tiles,51.07882246847845,0,0,1,1
3162,China,0,banana,46.90224729200475,0,1,0,0
3163,France,1,electrical,60.55942869820717,0,0,0,0
3164,France,0,tiles,9.03639447934167,0,1,1,0
3165,Russia,0,tiles,87.07736270256125,0,1,1,1
3166,China,0,wood,0.691813992665613,0,0,1,0
3167,Russia,0,wood,32.29581074321799,0,0,0,0
3168,Russia,0,tiles,17.72373474118809,0,1,1,1
3169,China,0,tiles,13.31124309278957,0,0,0,0
3170,France,1,banana,73.53845248221539,0,0,1,0
3171,Russia,1,electrical,98.46355174515583,0,0,1,0
3172,Russia,0,electrical,43.96673549632023,0,1,1,1
3173,France,1,banana,82.28634193094078,0,0,0,0
3174,France,1,tiles,74.72644353607477,1,0,1,1
3175,China,1,electrical,58.03857723216026,1,0,1,1
3176,France,0,electrical,27.20923145504025,0,1,1,0
3177,France,1,tiles,91.58777587286293,0,0,1,0
3178,Russia,0,electrical,92.05318590438482,0,0,1,0
3179,France,1,wood,44.78558031656645,0,0,0,0
3180,Russia,0,tiles,60.94537217950392,0,0,1,1
3181,France,1,wood,70.72297250475681,1,0,1,1
3182,Russia,0,tiles,95.31322527751271,0,1,1,0
3183,China,0,electrical,84.47570536598259,0,0,0,0
3184,China,0,wood,17.1836483250689,0,1,0,0
3185,Russia,1,electrical,92.43843863923992,0,0,0,0
3186,Russia,0,wood,39.836692312383626,0,1,0,0
3187,China,1,wood,79.09204962793204,0,0,0,0
3188,China,0,tiles,4.756988852991406,0,1,0,1
3189,France,1,banana,56.55998546078433,0,0,1,0
